saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_temp_nearest,awe_temp_avg,awe_MLCloud_nearest,awe_time_nearest,awe_local_time_nearest,awe_file_nearest,awe_x_nearest,distance_km_nearest,peak_altitude_km,fwhm_center_km,fwhm_width_km,z_left_km,z_right_km,count_in_window,z_effective_km,T_weighted_K,T_weighted_std_K,saber_profile_mean_local_time_h,delta_temp_simple_K,delta_temp_weighted_K,delta_temp_simple_nearest_K,delta_temp_weighted_nearest_K,awe_temp_std,awe_count_used
51.6003418,-116.9449921,87.26850891,211.9857941,2024-11-12T07:44:17.536000,23.942,SABER_L2A_2024317_124407_02.08.nc,20,192,49.3677063,-118.003334,212.8600006,211.3999999,15,2024-11-12T07:46:42.246937,23.912,awe_l3a_tmp_2024317T0734_05521_v01.nc,571,262.838094,83.2,84.68,6.66,81.35,88.01,68,83.22,210.22,3.1,23.95,0.585794191,-1.179999876,-0.874206543,-2.64000061,2.98089335,74
51.59248734,-116.9403992,86.89928436,213.5719299,2024-11-12T07:44:17.579000,23.942,SABER_L2A_2024317_124407_02.08.nc,20,193,49.3677063,-118.003334,212.8600006,211.2962665,15,2024-11-12T07:46:42.246937,23.912,awe_l3a_tmp_2024317T0734_05521_v01.nc,571,262.0880563,83.2,84.68,6.66,81.35,88.01,68,83.22,210.22,3.1,23.95,2.275663452,-1.076266479,0.711929321,-2.64000061,3.092496489,75
51.58462524,-116.9360199,86.52999878,214.3549042,2024-11-12T07:44:17.621000,23.942,SABER_L2A_2024317_124407_02.08.nc,20,194,49.3677063,-118.003334,212.8600006,211.2962665,15,2024-11-12T07:46:42.246937,23.912,awe_l3a_tmp_2024317T0734_05521_v01.nc,571,261.3340061,83.2,84.68,6.66,81.35,88.01,68,83.22,210.22,3.1,23.95,3.058637695,-1.076266479,1.494903564,-2.64000061,3.092496489,75
51.64118958,-111.931778,87.23155212,206.9894562,2024-11-12T07:45:14.164000,0.292,SABER_L2A_2024317_124407_02.08.nc,21,190,48.47219849,-113.6189194,209.8200073,208.7065305,32,2024-11-12T07:47:26.464711,0.216,awe_l3a_tmp_2024317T0734_05521_v01.nc,605,377.4498648,84.64,85.01,8.14,80.94,89.08,67,84.69,211.19,3.78,0.28,-1.717074336,2.483469487,-2.830551147,1.369992676,4.156099817,49
51.63327789,-111.9361725,86.86250305,206.5911102,2024-11-12T07:45:14.120000,0.292,SABER_L2A_2024317_124407_02.08.nc,21,191,48.47219849,-113.6189194,209.8200073,208.7065305,32,2024-11-12T07:47:26.464711,0.216,awe_l3a_tmp_2024317T0734_05521_v01.nc,605,376.5066473,84.64,85.01,8.14,80.94,89.08,67,84.69,211.19,3.78,0.28,-2.115420283,2.483469487,-3.228897095,1.369992676,4.156099817,49
47.46169662,-163.3640442,87.29345703,204.348114,2024-11-12T09:16:17.878000,22.381,SABER_L2A_2024317_124408_02.08.nc,17,188,51.14414978,-163.4745789,215.8500061,208.9241063,32,2024-11-12T09:16:07.497918,22.37,awe_l3a_tmp_2024317T0907_05522_v01.nc,375,415.1410359,82.86,85.62,12.19,79.52,91.71,68,83.54,203.93,12.28,22.38,-4.575992312,-4.994106325,-11.50189209,-11.9200061,3.282027563,56
47.45219803,-163.3650818,86.92422485,207.1451416,2024-11-12T09:16:17.813000,22.381,SABER_L2A_2024317_124408_02.08.nc,17,189,51.14414978,-163.4745789,215.8500061,208.9976354,32,2024-11-12T09:16:07.497918,22.37,awe_l3a_tmp_2024317T0907_05522_v01.nc,375,416.2099859,82.86,85.62,12.19,79.52,91.71,68,83.54,203.93,12.28,22.38,-1.852493841,-5.067635443,-8.704864502,-11.9200061,3.265698756,55
47.44250107,-163.3666687,86.55484009,207.4621277,2024-11-12T09:16:17.743000,22.38,SABER_L2A_2024317_124408_02.08.nc,17,190,51.14414978,-163.4745789,215.8500061,208.9976354,32,2024-11-12T09:16:07.497918,22.37,awe_l3a_tmp_2024317T0907_05522_v01.nc,375,417.3005442,82.86,85.62,12.19,79.52,91.71,68,83.54,203.93,12.28,22.38,-1.535507757,-5.067635443,-8.387878418,-11.9200061,3.265698756,55
49.21298599,-157.8631897,87.44937134,201.9080505,2024-11-12T09:17:31.401000,22.768,SABER_L2A_2024317_124408_02.08.nc,18,187,51.0897522,-157.6789856,209.2799988,210.7723082,25,2024-11-12T09:17:00.441503,22.772,awe_l3a_tmp_2024317T0907_05522_v01.nc,416,211.954357,85.98,86.71,6.63,83.39,90.02,68,85.98,201.67,7.63,22.79,-8.864257645,-9.102308182,-7.371948242,-7.609998779,2.397289077,91
49.20652008,-157.8549957,87.08152771,202.2082214,2024-11-12T09:17:31.440000,22.768,SABER_L2A_2024317_124408_02.08.nc,18,188,51.0897522,-157.6789856,209.2799988,210.7723082,25,2024-11-12T09:17:00.441503,22.772,awe_l3a_tmp_2024317T0907_05522_v01.nc,416,212.6455903,85.98,86.71,6.63,83.39,90.02,68,85.98,201.67,7.63,22.79,-8.564086746,-9.102308182,-7.071777344,-7.609998779,2.397289077,91
49.20001984,-157.8469391,86.71356201,201.645874,2024-11-12T09:17:31.477000,22.769,SABER_L2A_2024317_124408_02.08.nc,18,189,51.0897522,-157.6789856,209.2799988,210.7723082,25,2024-11-12T09:17:00.441503,22.772,awe_l3a_tmp_2024317T0907_05522_v01.nc,416,213.3431327,85.98,86.71,6.63,83.39,90.02,68,85.98,201.67,7.63,22.79,-9.126434158,-9.102308182,-7.634124756,-7.609998779,2.397289077,91
49.98876572,-154.4763794,87.47103119,209.255249,2024-11-12T09:18:13.879000,23.005,SABER_L2A_2024317_124408_02.08.nc,19,191,50.9239006,-154.3049927,211.5800018,210.6826256,22,2024-11-12T09:17:31.432870,23.005,awe_l3a_tmp_2024317T0907_05522_v01.nc,440,106.1172311,85.62,86.36,6.65,83.03,89.68,68,85.63,204.87,9.3,23.01,-1.427376556,-5.81262558,-2.324752808,-6.710001831,2.177765924,80
49.98038483,-154.4760742,87.10179138,209.2771454,2024-11-12T09:18:13.835000,23.005,SABER_L2A_2024317_124408_02.08.nc,19,192,50.9239006,-154.3049927,211.5800018,210.6826256,22,2024-11-12T09:17:31.432870,23.005,awe_l3a_tmp_2024317T0907_05522_v01.nc,440,107.0531701,85.62,86.36,6.65,83.03,89.68,68,85.63,204.87,9.3,23.01,-1.405480194,-5.81262558,-2.302856445,-6.710001831,2.177765924,80
49.97200012,-154.475769,86.7324295,209.4221497,2024-11-12T09:18:13.792000,23.005,SABER_L2A_2024317_124408_02.08.nc,19,193,50.9239006,-154.3049927,211.5800018,210.6858235,22,2024-11-12T09:17:31.432870,23.005,awe_l3a_tmp_2024317T0907_05522_v01.nc,440,107.9896914,85.62,86.36,6.65,83.03,89.68,68,85.63,204.87,9.3,23.01,-1.263673806,-5.815823465,-2.157852173,-6.710001831,2.191319244,79
51.03762436,-148.2543182,87.31361389,216.3405304,2024-11-12T09:19:28.270000,23.441,SABER_L2A_2024317_124408_02.08.nc,20,191,50.35154724,-148.0730286,209.1399994,208.4417289,48,2024-11-12T09:18:29.541682,23.437,awe_l3a_tmp_2024317T0907_05522_v01.nc,485,78.40580552,85.1,85.83,5.91,82.88,88.79,68,85.1,203.87,7.55,23.45,7.89880145,-4.571728945,7.200531006,-5.26999939,2.843515495,81
51.03023911,-148.2481232,86.94459534,213.4837646,2024-11-12T09:19:28.315000,23.441,SABER_L2A_2024317_124408_02.08.nc,20,192,50.35154724,-148.0730286,209.1399994,208.4417289,48,2024-11-12T09:18:29.541682,23.437,awe_l3a_tmp_2024317T0907_05522_v01.nc,485,77.51252897,85.1,85.83,5.91,82.88,88.79,68,85.1,203.87,7.55,23.45,5.042035703,-4.571728945,4.343765259,-5.26999939,2.843515495,81
51.02285004,-148.2419281,86.57545471,210.3192902,2024-11-12T09:19:28.359000,23.442,SABER_L2A_2024317_124408_02.08.nc,20,193,50.35154724,-148.0730286,209.1399994,208.4417289,48,2024-11-12T09:18:29.541682,23.437,awe_l3a_tmp_2024317T0907_05522_v01.nc,485,76.61998793,85.1,85.83,5.91,82.88,88.79,68,85.1,203.87,7.55,23.45,1.877561216,-4.571728945,1.179290771,-5.26999939,2.843515495,81
51.39382172,-144.8369141,87.39797211,214.0677948,2024-11-12T09:20:07.765000,23.68,SABER_L2A_2024317_124408_02.08.nc,21,191,49.99085999,-145.360321,206.6799927,206.9977195,36,2024-11-12T09:18:55.367821,23.625,awe_l3a_tmp_2024317T0907_05522_v01.nc,505,162.4875553,85.18,85.92,5.92,82.96,88.87,68,85.19,211.02,5.45,23.67,7.07007532,4.02228052,7.387802124,4.340007324,2.189718933,57
51.38555145,-144.8392181,87.02864838,216.0602264,2024-11-12T09:20:07.722000,23.68,SABER_L2A_2024317_124408_02.08.nc,21,192,49.99085999,-145.360321,206.6799927,206.9977195,36,2024-11-12T09:18:55.367821,23.625,awe_l3a_tmp_2024317T0907_05522_v01.nc,505,161.5433204,85.18,85.92,5.92,82.96,88.87,68,85.19,211.02,5.45,23.67,9.06250696,4.02228052,9.380233765,4.340007324,2.189718933,57
51.37726593,-144.8416748,86.65921021,217.5064697,2024-11-12T09:20:07.676000,23.679,SABER_L2A_2024317_124408_02.08.nc,21,193,49.99085999,-145.360321,206.6799927,206.9977195,36,2024-11-12T09:18:55.367821,23.625,awe_l3a_tmp_2024317T0907_05522_v01.nc,505,160.5949144,85.18,85.92,5.92,82.96,88.87,68,85.19,211.02,5.45,23.67,10.50875025,4.02228052,10.82647705,4.340007324,2.189718933,57
51.65530777,-138.2791595,87.2096405,224.818573,2024-11-12T09:21:22.131000,0.138,SABER_L2A_2024317_124408_02.08.nc,22,192,49.40431976,-141.7691956,204.8200073,207.5997616,49,2024-11-12T09:19:30.233109,23.874,awe_l3a_tmp_2024317T0907_05522_v01.nc,532,356.1546176,84.99,85.54,4.81,83.14,87.95,67,85,216.74,12.15,0.15,17.2188114,9.1402384,19.99856567,11.91999268,3.427719453,42
51.64729691,-138.2750397,86.84028625,225.0504608,2024-11-12T09:21:22.176000,0.138,SABER_L2A_2024317_124408_02.08.nc,22,193,49.40431976,-141.7691956,204.8200073,207.5997616,49,2024-11-12T09:19:30.233109,23.874,awe_l3a_tmp_2024317T0907_05522_v01.nc,532,355.7348194,84.99,85.54,4.81,83.14,87.95,67,85,216.74,12.15,0.15,17.45069922,9.1402384,20.23045349,11.91999268,3.427719453,42
51.50407791,-133.2823181,87.21020508,226.6221161,2024-11-12T09:22:18.691000,0.486,SABER_L2A_2024317_124408_02.08.nc,23,192,48.03233337,-135.3725433,213.1300049,215.4226659,47,2024-11-12T09:20:34.798456,0.318,awe_l3a_tmp_2024317T0907_05522_v01.nc,582,419.8114834,84.62,85.54,6.29,82.4,88.69,67,84.63,215.36,10.06,0.48,11.19945017,-0.062665914,13.49211121,2.229995117,7.784100041,30
51.49631119,-133.2870026,86.84091187,227.8136902,2024-11-12T09:22:18.651000,0.486,SABER_L2A_2024317_124408_02.08.nc,23,193,48.03233337,-135.3725433,213.1300049,215.4226659,47,2024-11-12T09:20:34.798456,0.318,awe_l3a_tmp_2024317T0907_05522_v01.nc,582,418.8767076,84.62,85.54,6.29,82.4,88.69,67,84.63,215.36,10.06,0.48,12.39102427,-0.062665914,14.6836853,2.229995117,7.784100041,30
47.16176987,171.5442352,87.47395325,194.8445587,2024-11-12T10:52:38.028000,22.314,SABER_L2A_2024317_124409_02.08.nc,18,190,50.78557968,171.2989502,203.9199982,203.8755177,22,2024-11-12T10:48:44.182410,22.232,awe_l3a_tmp_2024317T1037_05523_v01.nc,495,408.854076,86.37,86.91,8.48,82.67,91.15,68,86.39,196.72,7.26,22.32,-9.030959031,-7.155517746,-9.075439453,-7.199998169,2.855498412,58
47.15341187,171.5464478,87.10539246,196.1571198,2024-11-12T10:52:37.979000,22.314,SABER_L2A_2024317_124409_02.08.nc,18,191,50.78557968,171.2989502,203.9199982,203.8478953,22,2024-11-12T10:48:44.182410,22.232,awe_l3a_tmp_2024317T1037_05523_v01.nc,495,409.8025449,86.37,86.91,8.48,82.67,91.15,68,86.39,196.72,7.26,22.32,-7.690775553,-7.127895304,-7.762878418,-7.199998169,2.872745654,57
47.1451149,171.5488281,86.73652649,197.6078339,2024-11-12T10:52:37.932000,22.314,SABER_L2A_2024317_124409_02.08.nc,18,192,50.78557968,171.2989502,203.9199982,203.8478953,22,2024-11-12T10:48:44.182410,22.232,awe_l3a_tmp_2024317T1037_05523_v01.nc,495,410.7447368,86.37,86.91,8.48,82.67,91.15,68,86.39,196.72,7.26,22.32,-6.240061442,-7.127895304,-6.312164307,-7.199998169,2.872745654,57
48.96863937,177.0226593,87.39753723,211.0327148,2024-11-12T10:53:52.111000,22.699,SABER_L2A_2024317_124409_02.08.nc,19,191,50.77996445,177.194046,207.9100037,206.177074,41,2024-11-12T10:49:40.499497,22.641,awe_l3a_tmp_2024317T1037_05523_v01.nc,537,204.5396043,87.03,87.58,7,84.08,91.07,68,87.04,201.49,9.53,22.72,4.855640877,-4.687073967,3.122711182,-6.420003662,2.428662608,82
48.9626236,177.0322266,87.02914429,215.9668884,2024-11-12T10:53:52.176000,22.7,SABER_L2A_2024317_124409_02.08.nc,19,192,50.77996445,177.194046,207.9100037,206.177074,41,2024-11-12T10:49:40.499497,22.641,awe_l3a_tmp_2024317T1037_05523_v01.nc,537,205.1754815,87.03,87.58,7,84.08,91.07,68,87.04,201.49,9.53,22.72,9.789814461,-4.687073967,8.056884766,-6.420003662,2.428662608,82
48.95648575,177.0413818,86.6606369,218.0714874,2024-11-12T10:53:52.235000,22.701,SABER_L2A_2024317_124409_02.08.nc,19,193,50.77996445,177.194046,207.9100037,206.2014823,41,2024-11-12T10:49:40.499497,22.641,awe_l3a_tmp_2024317T1037_05523_v01.nc,537,205.8293139,87.03,87.58,7,84.08,91.07,68,87.04,201.49,9.53,22.72,11.8700051,-4.711482325,10.16148376,-6.420003662,2.433591763,81
49.80688477,-179.6559448,87.4402771,201.1318665,2024-11-12T10:54:34.200000,22.932,SABER_L2A_2024317_124409_02.08.nc,20,191,50.64888763,-179.5896454,206.8999939,204.8198706,29,2024-11-12T10:50:11.339807,22.864,awe_l3a_tmp_2024317T1037_05523_v01.nc,560,95.0252945,87.44,87.99,6.27,84.85,91.12,68,87.45,198.94,5.61,22.93,-3.688004135,-5.87987059,-5.768127441,-7.959993896,3.039443569,77
49.79846191,-179.6556091,87.07138062,201.3994446,2024-11-12T10:54:34.155000,22.932,SABER_L2A_2024317_124409_02.08.nc,20,192,50.64888763,-179.5896454,206.8999939,204.8198706,29,2024-11-12T10:50:11.339807,22.864,awe_l3a_tmp_2024317T1037_05523_v01.nc,560,95.97229025,87.44,87.99,6.27,84.85,91.12,68,87.45,198.94,5.61,22.93,-3.42042601,-5.87987059,-5.500549316,-7.959993896,3.039443569,77
49.79003906,-179.6552887,86.70236206,200.787262,2024-11-12T10:54:34.110000,22.932,SABER_L2A_2024317_124409_02.08.nc,20,193,50.64888763,-179.5896454,206.8999939,204.8198706,29,2024-11-12T10:50:11.339807,22.864,awe_l3a_tmp_2024317T1037_05523_v01.nc,560,96.91939178,87.44,87.99,6.27,84.85,91.12,68,87.45,198.94,5.61,22.93,-4.032608627,-5.87987059,-6.112731934,-7.959993896,3.039443569,77
50.91544724,-173.4899292,87.20717621,210.1469269,2024-11-12T10:55:48.502000,23.364,SABER_L2A_2024317_124409_02.08.nc,21,192,50.164711,-173.6504974,200.8800049,203.4595313,20,2024-11-12T10:51:08.997777,23.276,awe_l3a_tmp_2024317T1037_05523_v01.nc,603,85.39610473,87.21,87.76,5.53,84.99,90.52,67,87.21,204.52,8.55,23.38,6.687395573,1.060468693,9.266921997,3.639995117,2.561679787,64
50.90815735,-173.4833679,86.83826447,206.8621368,2024-11-12T10:55:48.550000,23.365,SABER_L2A_2024317_124409_02.08.nc,21,193,50.164711,-173.6504974,200.8800049,203.4726154,20,2024-11-12T10:51:08.997777,23.276,awe_l3a_tmp_2024317T1037_05523_v01.nc,603,84.64731928,87.21,87.76,5.53,84.99,90.52,67,87.21,204.52,8.55,23.38,3.389521437,1.047384597,5.982131958,3.639995117,2.544052426,65
51.30986786,-170.0980988,87.18587494,217.2602539,2024-11-12T10:56:27.898000,23.601,SABER_L2A_2024317_124409_02.08.nc,22,191,49.79953003,-170.668457,203.0200043,204.2407271,20,2024-11-12T10:51:38.497203,23.483,awe_l3a_tmp_2024317T1037_05523_v01.nc,625,175.0650076,86.45,87.37,5.54,84.6,90.13,67,86.45,203.43,8.67,23.6,13.01952681,-0.810727095,14.24024963,0.409995728,2.351814631,55
51.30158615,-170.0999603,86.81652069,216.4776917,2024-11-12T10:56:27.855000,23.601,SABER_L2A_2024317_124409_02.08.nc,22,192,49.79953003,-170.668457,203.0200043,204.2407271,20,2024-11-12T10:51:38.497203,23.483,awe_l3a_tmp_2024317T1037_05523_v01.nc,625,174.1270836,86.45,87.37,5.54,84.6,90.13,67,86.45,203.43,8.67,23.6,12.23696456,-0.810727095,13.45768738,0.409995728,2.351814631,55
51.64731979,-163.5635223,87.35319519,212.2021942,2024-11-12T10:57:42.181000,0.057,SABER_L2A_2024317_124409_02.08.nc,23,192,48.73976898,-164.3449097,203.4199982,203.5708834,22,2024-11-12T10:52:42.859588,23.922,awe_l3a_tmp_2024317T1037_05523_v01.nc,673,332.529351,86.61,86.61,7.39,82.91,90.3,68,86.62,209.78,6.92,0.07,8.631310856,6.209116642,8.782196045,6.360001831,1.458826519,34
51.63935471,-163.5595093,86.98388672,211.0665588,2024-11-12T10:57:42.224000,0.058,SABER_L2A_2024317_124409_02.08.nc,23,193,48.73976898,-164.3449097,203.4199982,203.5708834,22,2024-11-12T10:52:42.859588,23.922,awe_l3a_tmp_2024317T1037_05523_v01.nc,673,331.6947346,86.61,86.61,7.39,82.91,90.3,68,86.62,209.78,6.92,0.07,7.49567548,6.209116642,7.646560669,6.360001831,1.458826519,34
51.63138962,-163.5554657,86.61447144,210.0057678,2024-11-12T10:57:42.267000,0.058,SABER_L2A_2024317_124409_02.08.nc,23,194,48.73976898,-164.3449097,203.4199982,203.5708834,22,2024-11-12T10:52:42.859588,23.922,awe_l3a_tmp_2024317T1037_05523_v01.nc,673,330.8610979,86.61,86.61,7.39,82.91,90.3,68,86.62,209.78,6.92,0.07,6.434884464,6.209116642,6.585769653,6.360001831,1.458826519,34
51.56279373,-158.5607605,87.45567322,212.4217072,2024-11-12T10:58:38.693000,0.407,SABER_L2A_2024317_124409_02.08.nc,24,191,47.53488159,-159.0596619,204.5700073,203.1441676,37,2024-11-12T10:53:39.176675,0.29,awe_l3a_tmp_2024317T1037_05523_v01.nc,715,455.4600121,85.24,86.16,7.02,82.65,89.67,68,85.25,210.53,6.07,0.4,9.277539571,7.385832418,7.851699829,5.959992676,1.243059302,12
51.55499649,-158.5656281,87.08648682,214.0707092,2024-11-12T10:58:38.649000,0.406,SABER_L2A_2024317_124409_02.08.nc,24,192,47.53488159,-159.0596619,204.5700073,203.1441676,37,2024-11-12T10:53:39.176675,0.29,awe_l3a_tmp_2024317T1037_05523_v01.nc,715,454.555854,85.24,86.16,7.02,82.65,89.67,68,85.25,210.53,6.07,0.4,10.92654165,7.385832418,9.500701904,5.959992676,1.243059302,12
51.54720688,-158.5706635,86.7171936,216.2917938,2024-11-12T10:58:38.604000,0.406,SABER_L2A_2024317_124409_02.08.nc,24,193,47.53488159,-159.0596619,204.5700073,203.1441676,37,2024-11-12T10:53:39.176675,0.29,awe_l3a_tmp_2024317T1037_05523_v01.nc,715,453.6517567,85.24,86.16,7.02,82.65,89.67,68,85.25,210.53,6.07,0.4,13.14762624,7.385832418,11.7217865,5.959992676,1.243059302,12
46.4341774,-176.2351532,87.13270569,204.8413086,2024-11-24T07:34:52.122000,19.832,SABER_L2A_2024329_124586_02.08.nc,16,193,48.23957062,-174.8703308,209.2400055,207.2858332,12,2024-11-24T07:38:05.141000,19.977,awe_l3a_tmp_2024329T0736_05707_v01.nc,59,228.632668,86.4,86.57,7.74,82.7,90.44,68,86.41,206.04,4.01,19.85,-2.444524638,-1.245833232,-4.398696899,-3.200005493,2.273059621,60
46.42856979,-176.2261963,86.76431274,206.7466736,2024-11-24T07:34:52.168000,19.833,SABER_L2A_2024329_124586_02.08.nc,16,194,48.23957062,-174.8703308,209.2400055,207.2858332,12,2024-11-24T07:38:05.141000,19.977,awe_l3a_tmp_2024329T0736_05707_v01.nc,59,228.8875792,86.4,86.57,7.74,82.7,90.44,68,86.41,206.04,4.01,19.85,-0.539159648,-1.245833232,-2.493331909,-3.200005493,2.273059621,60
47.59580231,-173.2637787,87.21255493,205.1899719,2024-11-24T07:35:34.509000,20.042,SABER_L2A_2024329_124586_02.08.nc,17,192,47.64207077,-173.244751,206.0800018,206.5997499,20,2024-11-24T07:38:23.348318,20.09,awe_l3a_tmp_2024329T0736_05707_v01.nc,73,5.411733988,84.63,85.91,8.49,81.67,90.16,67,84.68,206.57,6.12,20.05,-1.409778023,-0.029749947,-0.890029907,0.489998169,2.906784957,80
47.58744812,-173.2617493,86.84359741,203.0340271,2024-11-24T07:35:34.463000,20.042,SABER_L2A_2024329_124586_02.08.nc,17,193,47.64207077,-173.244751,206.0800018,206.5997499,20,2024-11-24T07:38:23.348318,20.09,awe_l3a_tmp_2024329T0736_05707_v01.nc,73,6.290715376,84.63,85.91,8.49,81.67,90.16,67,84.68,206.57,6.12,20.05,-3.565722847,-0.029749947,-3.045974731,0.489998169,2.906784957,80
49.30832291,-167.6972504,87.29829407,196.0149384,2024-11-24T07:36:48.427000,20.434,SABER_L2A_2024329_124586_02.08.nc,18,191,46.47317886,-170.3252869,208.0399933,204.520303,36,2024-11-24T07:38:57.161910,20.294,awe_l3a_tmp_2024329T0736_05707_v01.nc,99,376.2027265,82.87,85.44,9.6,80.65,90.24,68,83.13,204.89,7.51,20.45,-8.50536462,0.369697025,-12.02505493,-3.149993286,3.555401426,66
49.30171204,-167.6894836,86.92974091,198.5573425,2024-11-24T07:36:48.470000,20.434,SABER_L2A_2024329_124586_02.08.nc,18,192,46.47317886,-170.3252869,208.0399933,204.520303,36,2024-11-24T07:38:57.161910,20.294,awe_l3a_tmp_2024329T0736_05707_v01.nc,99,375.8873885,82.87,85.44,9.6,80.65,90.24,68,83.13,204.89,7.51,20.45,-5.962960446,0.369697025,-9.482650757,-3.149993286,3.555401426,66
49.29508972,-167.6817627,86.5610733,202.0871887,2024-11-24T07:36:48.512000,20.435,SABER_L2A_2024329_124586_02.08.nc,18,193,46.47317886,-170.3252869,208.0399933,204.520303,36,2024-11-24T07:38:57.161910,20.294,awe_l3a_tmp_2024329T0736_05707_v01.nc,99,375.5713429,82.87,85.44,9.6,80.65,90.24,68,83.13,204.89,7.51,20.45,-2.433114254,0.369697025,-5.952804565,-3.149993286,3.555401426,66
47.30202484,161.6117554,87.37146759,200.9962158,2024-11-24T09:11:53.912000,19.972,SABER_L2A_2024329_124587_02.08.nc,17,193,47.31859207,163.7035065,198.4799957,201.2069448,20,2024-11-24T09:11:27.225796,20.104,awe_l3a_tmp_2024329T0910_05708_v01.nc,46,159.8634839,88.11,88.1,6.62,84.79,91.41,68,88.11,200.89,6.14,19.99,-0.210728963,-0.316944784,2.516220093,2.410004272,2.272369113,36
47.2961235,161.6204224,87.00328064,199.0026855,2024-11-24T09:11:53.956000,19.973,SABER_L2A_2024329_124587_02.08.nc,17,194,47.31859207,163.7035065,198.4799957,201.2069448,20,2024-11-24T09:11:27.225796,20.104,awe_l3a_tmp_2024329T0910_05708_v01.nc,46,159.219309,88.11,88.1,6.62,84.79,91.41,68,88.11,200.89,6.14,19.99,-2.204259237,-0.316944784,0.522689819,2.410004272,2.272369113,36
47.2902298,161.6291351,86.63457489,197.5909882,2024-11-24T09:11:54,19.974,SABER_L2A_2024329_124587_02.08.nc,17,195,47.31859207,163.7035065,198.4799957,201.2069448,20,2024-11-24T09:11:27.225796,20.104,awe_l3a_tmp_2024329T0910_05708_v01.nc,46,158.5743977,88.11,88.1,6.62,84.79,91.41,68,88.11,200.89,6.14,19.99,-3.615956624,-0.316944784,-0.889007568,2.410004272,2.272369113,36
48.3650322,164.688858,87.14909363,197.6784668,2024-11-24T09:12:36.066000,20.189,SABER_L2A_2024329_124587_02.08.nc,18,191,47.27461243,163.8171234,198.3600006,201.3067347,20,2024-11-24T09:11:28.500661,20.112,awe_l3a_tmp_2024329T0910_05708_v01.nc,47,139.4909196,86.78,86.96,7.01,83.45,90.46,68,86.79,202.17,5.68,20.19,-3.628267872,0.863265331,-0.681533813,3.80999939,2.093203515,49
48.35659027,164.6902008,86.78044128,196.7759399,2024-11-24T09:12:36.019000,20.189,SABER_L2A_2024329_124587_02.08.nc,18,192,47.27461243,163.8171234,198.3600006,201.3067347,20,2024-11-24T09:11:28.500661,20.112,awe_l3a_tmp_2024329T0910_05708_v01.nc,47,138.7042423,86.78,86.96,7.01,83.45,90.46,68,86.79,202.17,5.68,20.19,-4.530794728,0.863265331,-1.584060669,3.80999939,2.093203515,49
46.92451477,136.2843018,87.49858093,200.6061096,2024-11-24T10:48:10.301000,19.888,SABER_L2A_2024329_124588_02.08.nc,17,192,47.38076401,140.5140686,201.2899933,203.1145012,20,2024-11-24T10:44:20.998207,20.107,awe_l3a_tmp_2024329T1043_05709_v01.nc,45,328.2237417,87.13,86.94,8.47,82.7,91.17,68,87.15,199.63,6.27,19.9,-2.508391571,-3.48450119,-0.683883667,-1.659993286,1.411043808,20
46.9184227,136.2922974,87.1302948,198.7635956,2024-11-24T10:48:10.334000,19.889,SABER_L2A_2024329_124588_02.08.nc,17,193,47.38076401,140.5140686,201.2899933,203.1145012,20,2024-11-24T10:44:20.998207,20.107,awe_l3a_tmp_2024329T1043_05709_v01.nc,45,327.7453822,87.13,86.94,8.47,82.7,91.17,68,87.15,199.63,6.27,19.9,-4.350905609,-3.48450119,-2.526397705,-1.659993286,1.411043808,20
46.91246414,136.3006287,86.76190186,197.0378723,2024-11-24T10:48:10.371000,19.89,SABER_L2A_2024329_124588_02.08.nc,17,194,47.38076401,140.5140686,201.2899933,203.1145012,20,2024-11-24T10:44:20.998207,20.107,awe_l3a_tmp_2024329T1043_05709_v01.nc,45,327.2405579,87.13,86.94,8.47,82.7,91.17,68,87.15,199.63,6.27,19.9,-6.076628876,-3.48450119,-4.252120972,-1.659993286,1.411043808,20
48.02073669,139.3053589,87.39705658,196.2709045,2024-11-24T10:48:52.404000,20.102,SABER_L2A_2024329_124588_02.08.nc,18,192,47.38076401,140.5140686,201.2899933,203.2128206,20,2024-11-24T10:44:20.998207,20.107,awe_l3a_tmp_2024329T1043_05709_v01.nc,45,116.6594309,85.92,87.02,8.12,82.96,91.08,68,85.94,201.71,5.9,20.1,-6.94191605,-1.502820591,-5.019088745,0.420006714,2.919152977,39
48.01242065,139.3072815,87.02812958,195.0348969,2024-11-24T10:48:52.359000,20.102,SABER_L2A_2024329_124588_02.08.nc,18,193,47.38076401,140.5140686,201.2899933,203.2128206,20,2024-11-24T10:44:20.998207,20.107,awe_l3a_tmp_2024329T1043_05709_v01.nc,45,115.9728528,85.92,87.02,8.12,82.96,91.08,68,85.94,201.71,5.9,20.11,-8.17792374,-1.502820591,-6.255096436,0.420006714,2.919152977,39
48.00411606,139.3092499,86.65909576,194.5483856,2024-11-24T10:48:52.314000,20.102,SABER_L2A_2024329_124588_02.08.nc,18,194,47.38076401,140.5140686,201.2899933,203.2128206,20,2024-11-24T10:44:20.998207,20.107,awe_l3a_tmp_2024329T1043_05709_v01.nc,45,115.287978,85.92,87.02,8.12,82.96,91.08,68,85.94,201.71,5.9,20.11,-8.664434971,-1.502820591,-6.741607666,0.420006714,2.919152977,39
