saber_lat,saber_lon,saber_alt,saber_temp,saber_time,saber_local_time_pm12,saber_file,saber_i,saber_j,awe_lat,awe_lon,awe_time_nearest,awe_local_time_nearest_pm12,awe_file_nearest,awe_x_nearest,awe_temp_nearest,awe_MLCloud_nearest,distance_km_nearest,awe_temp_avg,awe_temp_std,awe_count_used,awe_temp_avg_unfiltered,awe_temp_std_unfiltered,awe_count_unfiltered,peak_altitude_km,saber_profile_mean_local_time_h,m2_center_km,m2_fwhm_km,m2_T_K,m2_T_std_K,m2_z_eff_km,m3_center_km,m3_fwhm_width_km,m3_T_K,m3_T_std_K,m3_z_eff_km,m3_z_left_km,m3_z_right_km,m4_T_K,m4_T_std_K,m4_z_eff_km,delta_temp_simple_unfiltered_K,delta_temp_m2_unfiltered_K,delta_temp_m3_unfiltered_K,delta_temp_m4_unfiltered_K
-28.57423019,73.91979218,87.46461487,172.6682129,2025-05-29T19:08:36.827000,0.072,SABER_L2A_2025149_127369_02.08.nc,73,192,-30.7375927,71.39407349,2025-05-29T19:11:13.859746,-0.053,awe_l3a_tmp_2025149T1856_08596_v01.nc,692,185.3399963,39,347.3386307,186.0117701,4.229607577,3045,186.0117701,4.229607577,3045,86.16,0.05,87,9.3,188.51,14.43,87.02,86.16,9.96,190.45,14.57,86.22,81.18,91.14,192.08,15.31,86.77,-13.34355716,2.498229946,4.438229946,6.068229946
-28.56763268,73.91371155,87.09634399,170.4878693,2025-05-29T19:08:36.871000,0.071,SABER_L2A_2025149_127369_02.08.nc,73,193,-30.67292976,71.32341766,2025-05-29T19:11:12.572353,-0.058,awe_l3a_tmp_2025149T1856_08596_v01.nc,691,187.5899963,40,347.4336869,185.9981405,4.232515248,3044,185.9981405,4.232515248,3044,86.16,0.05,87,9.3,188.51,14.43,87.02,86.16,9.96,190.45,14.57,86.22,81.18,91.14,192.08,15.31,86.77,-15.51027127,2.511859467,4.451859467,6.081859467
-28.56100655,73.90764618,86.72794342,172.2365417,2025-05-29T19:08:36.917000,0.071,SABER_L2A_2025149_127369_02.08.nc,73,194,-30.67292976,71.32341766,2025-05-29T19:11:12.572353,-0.058,awe_l3a_tmp_2025149T1856_08596_v01.nc,691,187.5899963,40,347.5170014,185.9874227,4.227955035,3042,185.9874227,4.227955035,3042,86.16,0.05,87,9.3,188.51,14.43,87.02,86.16,9.96,190.45,14.57,86.22,81.18,91.14,192.08,15.31,86.77,-13.75088093,2.52257732,4.46257732,6.09257732
-34.35847473,44.91053391,87.2754364,193.022522,2025-05-29T20:42:55.706000,-0.29,SABER_L2A_2025149_127370_02.08.nc,77,192,-31.46833801,48.58037567,2025-05-29T20:44:21.444697,-0.022,awe_l3a_tmp_2025149T2029_08597_v01.nc,678,193.25,10,476.0555601,194.9526591,3.362239603,2200,195.5381842,3.563295779,2583,86.16,23.7,87,9.3,198.6,8.76,87.02,86.16,8.14,197.38,7.86,86.18,82.09,90.23,198.69,8.56,86.71,-2.515662252,3.061815775,1.841815775,3.151815775
-34.35132599,44.90496445,86.90596008,191.217926,2025-05-29T20:42:55.751000,-0.291,SABER_L2A_2025149_127370_02.08.nc,77,193,-31.46833801,48.58037567,2025-05-29T20:44:21.444697,-0.022,awe_l3a_tmp_2025149T2029_08597_v01.nc,678,193.25,10,475.8998469,194.9487347,3.360571699,2205,195.5316827,3.563768548,2585,86.16,23.7,87,9.3,198.6,8.76,87.02,86.16,8.14,197.38,7.86,86.18,82.09,90.23,198.69,8.56,86.71,-4.313756704,3.06831727,1.84831727,3.15831727
-34.34418106,44.89938736,86.53639221,189.3998718,2025-05-29T20:42:55.796000,-0.291,SABER_L2A_2025149_127370_02.08.nc,77,194,-31.46833801,48.58037567,2025-05-29T20:44:21.444697,-0.022,awe_l3a_tmp_2025149T2029_08597_v01.nc,678,193.25,10,475.7469089,194.9422408,3.357617281,2209,195.5224961,3.560015096,2588,86.16,23.7,87,9.3,198.6,8.76,87.02,86.16,8.14,197.38,7.86,86.18,82.09,90.23,198.69,8.56,86.71,-6.122624251,3.077503922,1.857503922,3.167503922
-31.85050201,47.13133621,87.49524689,198.8008118,2025-05-29T20:43:52.113000,-0.127,SABER_L2A_2025149_127370_02.08.nc,78,191,-31.08288956,48.15080261,2025-05-29T20:44:13.732382,-0.053,awe_l3a_tmp_2025149T2029_08597_v01.nc,672,196.5500031,9,130.7335203,193.5801141,4.519593534,5083,194.0367849,4.686218953,5496,85.83,23.86,87,9.3,196.74,10.33,87.03,85.83,8.46,194.47,9.72,85.86,81.6,90.06,194.07,10.45,86.29,4.764026856,2.703215088,0.433215088,0.033215088
-31.84761047,47.12225342,87.12795258,197.0437317,2025-05-29T20:43:52.069000,-0.127,SABER_L2A_2025149_127370_02.08.nc,78,192,-31.08288956,48.15080261,2025-05-29T20:44:13.732382,-0.053,awe_l3a_tmp_2025149T2029_08597_v01.nc,672,196.5500031,9,131.176166,193.5729839,4.519425114,5084,194.0291139,4.686533475,5496,85.83,23.86,87,9.3,196.74,10.33,87.03,85.83,8.46,194.47,9.72,85.86,81.6,90.06,194.07,10.45,86.29,3.014617812,2.710886122,0.440886122,0.040886122
-31.84463692,47.11323929,86.76050568,194.6508026,2025-05-29T20:43:52.027000,-0.128,SABER_L2A_2025149_127370_02.08.nc,78,193,-31.018507,48.07954788,2025-05-29T20:44:12.446996,-0.058,awe_l3a_tmp_2025149T2029_08597_v01.nc,671,196.8399963,9,131.5557514,193.5654465,4.515663228,5084,194.0197051,4.683922119,5493,85.83,23.86,87,9.3,196.74,10.33,87.03,85.83,8.46,194.47,9.72,85.86,81.6,90.06,194.07,10.45,86.29,0.631097554,2.720294942,0.450294942,0.050294942
-28.38413811,49.73890305,87.4081192,193.2002869,2025-05-29T20:45:06.680000,0.068,SABER_L2A_2025149_127370_02.08.nc,79,192,-30.37252045,47.37231064,2025-05-29T20:43:59.593138,-0.109,awe_l3a_tmp_2025149T2029_08597_v01.nc,661,194.6100006,17,322.8711576,192.309599,3.951295173,3292,192.309599,3.951295173,3292,85.74,0.05,87,9.3,190.26,7.26,87.02,85.74,9.96,190.2,7.18,85.82,80.76,90.72,190.57,7.39,86.51,0.890687829,-2.049599036,-2.109599036,-1.739599036
-28.37750244,49.73284531,87.03978729,197.8798981,2025-05-29T20:45:06.725000,0.067,SABER_L2A_2025149_127370_02.08.nc,79,193,-30.37252045,47.37231064,2025-05-29T20:43:59.593138,-0.109,awe_l3a_tmp_2025149T2029_08597_v01.nc,661,194.6100006,17,322.9688143,192.2871698,3.944124018,3286,192.2871698,3.944124018,3286,85.74,0.05,87,9.3,190.26,7.26,87.02,85.74,9.96,190.2,7.18,85.82,80.76,90.72,190.57,7.39,86.51,5.592728251,-2.02716982,-2.08716982,-1.71716982
-28.37083626,49.72680664,86.67134094,200.747467,2025-05-29T20:45:06.771000,0.067,SABER_L2A_2025149_127370_02.08.nc,79,194,-30.37252045,47.37231064,2025-05-29T20:43:59.593138,-0.109,awe_l3a_tmp_2025149T2029_08597_v01.nc,661,194.6100006,17,323.0729802,192.2835079,3.943328757,3284,192.2835079,3.943328757,3284,85.74,0.05,87,9.3,190.26,7.26,87.02,85.74,9.96,190.2,7.18,85.82,80.76,90.72,190.57,7.39,86.51,8.463959117,-2.023507924,-2.083507924,-1.713507924
-32.49814224,22.26323318,87.26861572,185.4551849,2025-05-29T22:20:03.565000,-0.181,SABER_L2A_2025149_127371_02.08.nc,75,192,-30.87354851,24.37968636,2025-05-29T22:17:03.004100,-0.091,awe_l3a_tmp_2025149T2201_08598_v01.nc,725,188.1399994,41,273.3677578,185.4708558,3.531236089,4628,185.4708558,3.531236089,4628,87.26,23.8,87,9.3,189.29,11.19,87.02,87.26,6.64,188.27,9.84,87.27,83.94,90.59,189.84,11.33,87.73,-0.015670826,3.819144238,2.799144238,4.369144238
-32.49121475,22.25743103,86.89950562,180.1464844,2025-05-29T22:20:03.609000,-0.182,SABER_L2A_2025149_127371_02.08.nc,75,193,-30.87354851,24.37968636,2025-05-29T22:17:03.004100,-0.091,awe_l3a_tmp_2025149T2201_08598_v01.nc,725,188.1399994,41,273.2652949,185.4681531,3.530926643,4629,185.4681531,3.530926643,4629,87.26,23.8,87,9.3,189.29,11.19,87.02,87.26,6.64,188.27,9.84,87.27,83.94,90.59,189.84,11.33,87.73,-5.32166868,3.821846945,2.801846945,4.371846945
-32.48431015,22.25160789,86.53027344,175.3856201,2025-05-29T22:20:03.653000,-0.182,SABER_L2A_2025149_127371_02.08.nc,75,194,-30.80898476,24.3088131,2025-05-29T22:17:01.705355,-0.096,awe_l3a_tmp_2025149T2201_08598_v01.nc,724,188.1699982,40,273.1574037,185.4611035,3.528729779,4631,185.4611035,3.528729779,4631,87.26,23.8,87,9.3,189.29,11.19,87.02,87.26,6.64,188.27,9.84,87.27,83.94,90.59,189.84,11.33,87.73,-10.07548342,3.828896466,2.808896466,4.378896466
-29.90889549,24.34383965,87.39364624,176.335022,2025-05-29T22:21:00.267000,-0.027,SABER_L2A_2025149_127371_02.08.nc,76,192,-30.35593796,23.81538582,2025-05-29T22:16:52.614141,-0.131,awe_l3a_tmp_2025149T2201_08598_v01.nc,717,182.7899933,42,72.06011015,184.3965657,3.533238194,5410,184.3965657,3.533238194,5410,87.21,21.32,87,9.3,181.8,18.11,87.02,87.21,6.24,177.23,16.74,87.21,84.09,90.32,179.92,18.53,87.39,-8.061543731,-2.596565703,-7.166565703,-4.476565703
-29.90648079,24.33467102,87.02676392,170.6429443,2025-05-29T22:21:00.221000,-0.028,SABER_L2A_2025149_127371_02.08.nc,76,193,-30.35593796,23.81538582,2025-05-29T22:16:52.614141,-0.131,awe_l3a_tmp_2025149T2201_08598_v01.nc,717,182.7899933,42,71.61660765,184.3912441,3.532761217,5410,184.3912441,3.532761217,5410,87.21,21.34,87,9.3,181.8,18.11,87.02,87.21,6.24,177.23,16.74,87.21,84.09,90.32,179.92,18.53,87.39,-13.74829974,-2.591244075,-7.161244075,-4.471244075
-29.90400696,24.32554817,86.65975952,163.4917603,2025-05-29T22:21:00.176000,-0.028,SABER_L2A_2025149_127371_02.08.nc,76,194,-30.35593796,23.81538582,2025-05-29T22:16:52.614141,-0.131,awe_l3a_tmp_2025149T2201_08598_v01.nc,717,182.7899933,42,71.19047101,184.3857627,3.532023914,5409,184.3857627,3.532023914,5409,87.21,21.35,87,9.3,181.8,18.11,87.02,87.21,6.24,177.23,16.74,87.21,84.09,90.32,179.92,18.53,87.39,-20.89400245,-2.585762702,-7.155762702,-4.465762702
-32.67934418,-2.197113037,87.46562958,197.1387482,2025-05-29T23:56:25.511000,-0.206,SABER_L2A_2025149_127372_02.08.nc,70,192,-30.64109993,0.42621693,2025-05-29T23:49:47.206203,-0.142,awe_l3a_tmp_2025149T2334_08599_v01.nc,710,184.8399963,2,340.7409454,189.059864,3.774629998,3899,189.059864,3.774629998,3899,88.2,23.78,87,9.3,191.41,9.23,87.02,88.2,5.16,193.76,7.02,88.21,85.62,90.78,193.71,8.17,88.43,8.07888419,2.350136021,4.700136021,4.650136021
-32.67238235,-2.202880859,87.09647369,196.2822723,2025-05-29T23:56:25.556000,-0.206,SABER_L2A_2025149_127372_02.08.nc,70,193,-30.64109993,0.42621693,2025-05-29T23:49:47.206203,-0.142,awe_l3a_tmp_2025149T2334_08599_v01.nc,710,184.8399963,2,340.6289513,189.0556805,3.771349796,3901,189.0556805,3.771349796,3901,88.2,23.78,87,9.3,191.41,9.23,87.02,88.2,5.16,193.76,7.02,88.21,85.62,90.78,193.71,8.17,88.43,7.226591832,2.354319494,4.704319494,4.654319494
-32.66541672,-2.208648682,86.72720337,192.9016724,2025-05-29T23:56:25.601000,-0.207,SABER_L2A_2025149_127372_02.08.nc,70,194,-30.64109993,0.42621693,2025-05-29T23:49:47.206203,-0.142,awe_l3a_tmp_2025149T2334_08599_v01.nc,710,184.8399963,2,340.519405,189.0509866,3.76880835,3902,189.0509866,3.76880835,3902,88.2,23.78,87,9.3,191.41,9.23,87.02,88.2,5.16,193.76,7.02,88.21,85.62,90.78,193.71,8.17,88.43,3.850685777,2.359013413,4.709013413,4.659013413
-30.09195709,-0.099487305,87.34996796,178.9785461,2025-05-29T23:57:22.320000,-0.05,SABER_L2A_2025149_127372_02.08.nc,71,192,-30.12214279,-0.135064617,2025-05-29T23:49:36.830729,-0.182,awe_l3a_tmp_2025149T2334_08599_v01.nc,702,186.4799957,3,4.85902458,188.6379592,3.118940473,5581,188.6379592,3.118940473,5581,86.79,23.93,87,9.3,188.57,8.63,87.02,86.79,6.98,187.61,7.86,86.8,83.31,90.28,189.57,8.09,87.83,-9.659413031,-0.067959174,-1.027959174,0.932040826
-30.08948898,-0.108642578,86.98305511,177.0813904,2025-05-29T23:57:22.274000,-0.051,SABER_L2A_2025149_127372_02.08.nc,71,193,-30.12214279,-0.135064617,2025-05-29T23:49:36.830729,-0.182,awe_l3a_tmp_2025149T2334_08599_v01.nc,702,186.4799957,3,4.49265131,188.6412323,3.118584216,5583,188.6412323,3.118584216,5583,86.79,23.93,87,9.3,188.57,8.63,87.02,86.79,6.98,187.61,7.86,86.8,83.31,90.28,189.57,8.09,87.83,-11.55984196,-0.07123234,-1.03123234,0.92876766
-30.08697891,-0.117767334,86.6160202,177.1029358,2025-05-29T23:57:22.229000,-0.052,SABER_L2A_2025149_127372_02.08.nc,71,194,-30.12214279,-0.135064617,2025-05-29T23:49:36.830729,-0.182,awe_l3a_tmp_2025149T2334_08599_v01.nc,702,186.4799957,3,4.307393983,188.6442627,3.122685623,5588,188.6442627,3.122685623,5588,86.79,23.93,87,9.3,188.57,8.63,87.02,86.79,6.98,187.61,7.86,86.8,83.31,90.28,189.57,8.09,87.83,-11.54132694,-0.074262736,-1.034262736,0.925737264
-26.58086205,2.32958746,87.21564484,207.2442932,2025-05-29T23:58:36.296000,0.132,SABER_L2A_2025149_127372_02.08.nc,72,193,-29.33922005,-0.965904176,2025-05-29T23:49:21.267516,-0.242,awe_l3a_tmp_2025149T2334_08599_v01.nc,690,187.1900024,4,451.9497421,188.2189513,2.824392452,1945,188.2189513,2.824392452,1945,87.03,0.11,87,9.3,193.59,10.53,87.02,87.03,5.52,197.7,8.06,87.03,84.27,89.79,196.7,8.3,88.19,19.02534191,5.371048694,9.481048694,8.481048694
-26.57442093,2.323395491,86.84758759,206.3597717,2025-05-29T23:58:36.341000,0.132,SABER_L2A_2025149_127372_02.08.nc,72,194,-29.33922005,-0.965904176,2025-05-29T23:49:21.267516,-0.242,awe_l3a_tmp_2025149T2334_08599_v01.nc,690,187.1900024,4,452.0097596,188.2184082,2.826037564,1941,188.2184082,2.826037564,1941,87.03,0.11,87,9.3,193.59,10.53,87.02,87.03,5.52,197.7,8.06,87.03,84.27,89.79,196.7,8.3,88.19,18.14136354,5.371591809,9.481591809,8.481591809
-35.99170685,179.9226227,87.44406128,203.4645386,2025-05-31T11:16:38.785000,-0.728,SABER_L2A_2025151_127394_02.08.nc,79,190,-33.67129135,-178.4878387,2025-05-31T11:26:37.653610,-0.455,awe_l3a_tmp_2025151T1111_08622_v01.nc,665,198.0399933,25,300.0397711,198.0298337,4.820630692,1864,198.0298337,4.820630692,1864,86.15,23.26,87,9.3,196.38,5.84,87.02,86.15,7,197.23,5.15,86.16,82.65,89.65,197.26,5.46,86.93,5.434704924,-1.64983365,-0.79983365,-0.76983365
-35.98823166,179.9133606,87.07574463,203.7587433,2025-05-31T11:16:38.741000,-0.728,SABER_L2A_2025151_127394_02.08.nc,79,191,-33.67129135,-178.4878387,2025-05-31T11:26:37.653610,-0.455,awe_l3a_tmp_2025151T1111_08622_v01.nc,665,198.0399933,25,300.1212291,198.0196038,4.821156967,1868,198.0196038,4.821156967,1868,86.15,23.26,87,9.3,196.38,5.84,87.02,86.15,7,197.23,5.15,86.16,82.65,89.65,197.26,5.46,86.93,5.739139467,-1.639603819,-0.789603819,-0.759603819
-35.98476791,179.9040833,86.70730591,202.7346344,2025-05-31T11:16:38.697000,-0.729,SABER_L2A_2025151_127394_02.08.nc,79,192,-33.67129135,-178.4878387,2025-05-31T11:26:37.653610,-0.455,awe_l3a_tmp_2025151T1111_08622_v01.nc,665,198.0399933,25,300.207472,198.0111906,4.823973246,1873,198.0111906,4.823973246,1873,86.15,23.26,87,9.3,196.38,5.84,87.02,86.15,7,197.23,5.15,86.16,82.65,89.65,197.26,5.46,86.93,4.723443833,-1.631190566,-0.781190566,-0.751190566
-32.70851135,-177.0180054,87.13162231,189.6131287,2025-05-31T11:17:53.660000,-0.503,SABER_L2A_2025151_127394_02.08.nc,80,192,-33.79523468,-178.335144,2025-05-31T11:26:40.243793,-0.444,awe_l3a_tmp_2025151T1111_08622_v01.nc,667,197.3899994,24,174.4010898,200.4233801,5.759964914,4695,200.4233801,5.759964914,4695,87.13,23.48,87,9.3,190.82,11.99,87.02,87.13,5.17,188.98,11.8,87.13,84.54,89.71,190.63,12.13,87.77,-10.81025143,-9.603380092,-11.44338009,-9.793380092
-32.70149994,-177.0237274,86.76234436,184.4506531,2025-05-31T11:17:53.705000,-0.503,SABER_L2A_2025151_127394_02.08.nc,80,193,-33.79523468,-178.335144,2025-05-31T11:26:40.243793,-0.444,awe_l3a_tmp_2025151T1111_08622_v01.nc,667,197.3899994,24,174.5782285,200.4208883,5.761440869,4694,200.4208883,5.761440869,4694,87.13,23.48,87,9.3,190.82,11.99,87.02,87.13,5.17,188.98,11.8,87.13,84.54,89.71,190.63,12.13,87.77,-15.97023519,-9.600888263,-11.44088826,-9.790888263
-35.91508102,155.6809998,87.3644104,192.9046936,2025-05-31T12:53:06.286000,-0.736,SABER_L2A_2025151_127395_02.08.nc,76,191,-33.89469528,158.1134338,2025-05-31T12:59:34.384348,-0.466,awe_l3a_tmp_2025151T1244_08623_v01.nc,684,191.8000031,11,319.9980071,194.3559812,4.56968878,4148,194.3559812,4.56968878,4148,88.28,23.25,87,9.3,188.63,6.51,87.02,88.28,6.28,190.49,6.37,88.29,85.14,91.42,190.04,6.88,88.41,-1.451287574,-5.725981178,-3.865981178,-4.315981178
-35.90782928,155.6755371,86.99375916,190.3641357,2025-05-31T12:53:06.330000,-0.737,SABER_L2A_2025151_127395_02.08.nc,76,192,-33.89469528,158.1134338,2025-05-31T12:59:34.384348,-0.466,awe_l3a_tmp_2025151T1244_08623_v01.nc,684,191.8000031,11,319.7795294,194.3715421,4.576611706,4150,194.3715421,4.576611706,4150,88.28,23.25,87,9.3,188.63,6.51,87.02,88.28,6.28,190.49,6.37,88.29,85.14,91.42,190.04,6.88,88.41,-4.007406407,-5.741542149,-3.881542149,-4.331542149
-35.90061951,155.670105,86.62468719,188.475708,2025-05-31T12:53:06.375000,-0.737,SABER_L2A_2025151_127395_02.08.nc,76,193,-33.89469528,158.1134338,2025-05-31T12:59:34.384348,-0.466,awe_l3a_tmp_2025151T1244_08623_v01.nc,684,191.8000031,11,319.5651651,194.38057,4.574468089,4158,194.38057,4.574468089,4158,88.28,23.25,87,9.3,188.63,6.51,87.02,88.28,6.28,190.49,6.37,88.29,85.14,91.42,190.04,6.88,88.41,-5.90486196,-5.750569968,-3.890569968,-4.340569968
-34.23497009,157.3267365,87.17150879,195.7492523,2025-05-31T12:53:45.272000,-0.616,SABER_L2A_2025151_127395_02.08.nc,77,191,-33.70858765,157.8844452,2025-05-31T12:59:30.493545,-0.483,awe_l3a_tmp_2025151T1244_08623_v01.nc,681,195.1100006,13,78.97938629,195.3955939,4.629702626,5599,195.3955939,4.629702626,5599,87.9,23.37,87,9.3,190.53,10.56,87.03,87.9,6.62,193.84,9.86,87.91,84.59,91.21,192.4,10.45,88.26,0.353658467,-4.865593852,-1.555593852,-2.995593852
-34.23178864,157.3175049,86.80362701,192.6636047,2025-05-31T12:53:45.228000,-0.616,SABER_L2A_2025151_127395_02.08.nc,77,192,-33.70858765,157.8844452,2025-05-31T12:59:30.493545,-0.483,awe_l3a_tmp_2025151T1244_08623_v01.nc,681,195.1100006,13,79.28518194,195.3973117,4.627836373,5602,195.3973117,4.627836373,5602,87.9,23.37,87,9.3,190.53,10.56,87.03,87.9,6.62,193.84,9.86,87.91,84.59,91.21,192.4,10.45,88.26,-2.733706939,-4.867311675,-1.557311675,-2.997311675
-30.87073708,160.1856689,87.45959473,205.2529602,2025-05-31T12:54:59.985000,-0.404,SABER_L2A_2025151_127395_02.08.nc,78,192,-33.33509064,157.4294739,2025-05-31T12:59:22.711939,-0.515,awe_l3a_tmp_2025151T1244_08623_v01.nc,675,200.0899963,15,382.5951669,198.6595934,3.314497032,2681,198.6595934,3.314497032,2681,87.45,23.58,87,9.3,195.12,10.41,87.02,87.45,5.9,199.72,7.15,87.46,84.5,90.41,198.25,8.21,88.44,6.593366806,-3.539593399,1.060406601,-0.409593399
-30.8639698,160.1797333,87.09062195,203.426712,2025-05-31T12:55:00.029000,-0.405,SABER_L2A_2025151_127395_02.08.nc,78,193,-33.33509064,157.4294739,2025-05-31T12:59:22.711939,-0.515,awe_l3a_tmp_2025151T1244_08623_v01.nc,675,200.0899963,15,382.7669512,198.6596418,3.315048262,2680,198.6596418,3.315048262,2680,87.45,23.58,87,9.3,195.12,10.41,87.02,87.45,5.9,199.72,7.15,87.46,84.5,90.41,198.25,8.21,88.44,4.767070281,-3.539641756,1.060358244,-0.409641756
-30.85716629,160.1738129,86.72141266,201.6358337,2025-05-31T12:55:00.074000,-0.405,SABER_L2A_2025151_127395_02.08.nc,78,194,-33.27267456,157.3540192,2025-05-31T12:59:21.415004,-0.52,awe_l3a_tmp_2025151T1244_08623_v01.nc,674,197.5399933,15,382.940664,198.664871,3.313648301,2675,198.664871,3.313648301,2675,87.45,23.58,87,9.3,195.12,10.41,87.02,87.45,5.9,199.72,7.15,87.46,84.5,90.41,198.25,8.21,88.44,2.970962753,-3.544870988,1.055129012,-0.414870988
-33.87028503,133.3279114,87.22254944,193.0484009,2025-05-31T14:30:19.051000,-0.606,SABER_L2A_2025151_127396_02.08.nc,78,193,-33.35709381,133.8988647,2025-05-31T14:32:01.698378,-0.54,awe_l3a_tmp_2025151T1417_08624_v01.nc,660,190.4700012,13,78.85472933,191.5940193,2.406250284,5608,191.5940193,2.406250284,5608,87.03,23.38,87,9.3,189.69,6.5,87.02,87.03,9.24,189.71,6.48,87.05,82.41,91.65,189.8,6.67,87.72,1.454381597,-1.904019282,-1.884019282,-1.794019282
-33.86324692,133.3222351,86.85279846,195.9727478,2025-05-31T14:30:19.095000,-0.607,SABER_L2A_2025151_127396_02.08.nc,78,194,-33.35709381,133.8988647,2025-05-31T14:32:01.698378,-0.54,awe_l3a_tmp_2025151T1417_08624_v01.nc,660,190.4700012,13,78.6419594,191.5955734,2.406404459,5607,191.5955734,2.406404459,5607,87.03,23.38,87,9.3,189.69,6.5,87.02,87.03,9.24,189.71,6.48,87.05,82.41,91.65,189.8,6.67,87.72,4.37717439,-1.905573413,-1.885573413,-1.795573413
-32.13357544,134.8831482,87.49427795,189.5094299,2025-05-31T14:30:58.284000,-0.492,SABER_L2A_2025151_127396_02.08.nc,79,191,-33.16959,133.6729431,2025-05-31T14:31:57.842220,-0.556,awe_l3a_tmp_2025151T1417_08624_v01.nc,657,193.3899994,12,163.7844425,191.7175135,2.309377485,4810,191.7175135,2.309377485,4810,86.93,23.49,87,9.3,189.64,4.96,87.02,86.93,9.19,189.58,4.91,86.96,82.34,91.53,190.45,4.92,87.68,-2.208083615,-2.077513546,-2.137513546,-1.267513546
-32.13085175,134.8738861,87.1267395,189.2636871,2025-05-31T14:30:58.236000,-0.492,SABER_L2A_2025151_127396_02.08.nc,79,192,-33.16959,133.6729431,2025-05-31T14:31:57.842220,-0.556,awe_l3a_tmp_2025151T1417_08624_v01.nc,657,193.3899994,12,163.3903764,191.7187498,2.309966206,4815,191.7187498,2.309966206,4815,86.93,23.49,87,9.3,189.64,4.96,87.02,86.93,9.19,189.58,4.91,86.96,82.34,91.53,190.45,4.92,87.68,-2.455062638,-2.078749772,-2.138749772,-1.268749772
-32.12813187,134.864624,86.759552,189.0436249,2025-05-31T14:30:58.189000,-0.493,SABER_L2A_2025151_127396_02.08.nc,79,193,-33.16959,133.6729431,2025-05-31T14:31:57.842220,-0.556,awe_l3a_tmp_2025151T1417_08624_v01.nc,657,193.3899994,12,163.000327,191.719529,2.310143139,4819,191.719529,2.310143139,4819,86.93,23.49,87,9.3,189.64,4.96,87.02,86.93,9.19,189.58,4.91,86.96,82.34,91.53,190.45,4.92,87.68,-2.675904102,-2.07952898,-2.13952898,-1.26952898
-33.91260529,108.9935532,87.28929138,199.3014069,2025-05-31T16:06:43.909000,-0.622,SABER_L2A_2025151_127397_02.08.nc,75,192,-33.08784485,109.9828644,2025-05-31T16:04:53.263177,-0.586,awe_l3a_tmp_2025151T1550_08625_v01.nc,653,185.9900055,7,131.4826227,184.736674,5.238772879,5514,184.736674,5.238772879,5514,87.84,23.36,87,9.3,188.23,6.49,87.02,87.84,7.02,189.14,6.22,87.85,84.33,91.35,189.66,6.32,88.61,14.5647329,3.493326037,4.403326037,4.923326037
-33.90553284,108.9878998,86.91993713,196.9766541,2025-05-31T16:06:43.954000,-0.622,SABER_L2A_2025151_127397_02.08.nc,75,193,-33.08784485,109.9828644,2025-05-31T16:04:53.263177,-0.586,awe_l3a_tmp_2025151T1550_08625_v01.nc,653,185.9900055,7,131.3008754,184.720136,5.249041683,5518,184.720136,5.249041683,5518,87.84,23.36,87,9.3,188.23,6.49,87.02,87.84,7.02,189.14,6.22,87.85,84.33,91.35,189.66,6.32,88.61,12.25651809,3.509864038,4.419864038,4.939864038
-33.8983345,108.9823608,86.5504303,193.1753693,2025-05-31T16:06:44.002000,-0.622,SABER_L2A_2025151_127397_02.08.nc,75,194,-33.08784485,109.9828644,2025-05-31T16:04:53.263177,-0.586,awe_l3a_tmp_2025151T1550_08625_v01.nc,653,185.9900055,7,131.108385,184.7142992,5.251680957,5522,184.7142992,5.251680957,5522,87.84,23.36,87,9.3,188.23,6.49,87.02,87.84,7.02,189.14,6.22,87.85,84.33,91.35,189.66,6.32,88.61,8.461070054,3.515700791,4.425700791,4.945700791
-32.16960144,110.5338211,87.44393921,190.6103821,2025-05-31T16:07:23.102000,-0.508,SABER_L2A_2025151_127397_02.08.nc,76,192,-32.83703995,109.6836166,2025-05-31T16:04:48.121634,-0.608,awe_l3a_tmp_2025151T1550_08625_v01.nc,649,183.5599976,7,110.4124305,184.2017188,5.446763947,5207,184.2017188,5.446763947,5207,88.17,23.48,87,9.3,182.74,13.07,87.02,88.17,5.88,185.61,8.94,88.18,85.24,91.11,185.93,8.86,88.95,6.408663236,-1.461718844,1.408281156,1.728281156
-32.16678238,110.5246277,87.07653046,188.7974396,2025-05-31T16:07:23.057000,-0.509,SABER_L2A_2025151_127397_02.08.nc,76,193,-32.83703995,109.6836166,2025-05-31T16:04:48.121634,-0.608,awe_l3a_tmp_2025151T1550_08625_v01.nc,649,183.5599976,7,109.9932944,184.1908904,5.450556886,5211,184.1908904,5.450556886,5211,88.17,23.48,87,9.3,182.74,13.07,87.02,88.17,5.88,185.61,8.94,88.18,85.24,91.11,185.93,8.86,88.95,4.606549149,-1.450890426,1.419109574,1.739109574
-32.16397095,110.5154266,86.70901489,187.8489838,2025-05-31T16:07:23.012000,-0.509,SABER_L2A_2025151_127397_02.08.nc,76,194,-32.83703995,109.6836166,2025-05-31T16:04:48.121634,-0.608,awe_l3a_tmp_2025151T1550_08625_v01.nc,649,183.5599976,7,109.5792851,184.1839789,5.455553819,5210,184.1839789,5.455553819,5210,88.17,23.48,87,9.3,182.74,13.07,87.02,88.17,5.88,185.61,8.94,88.18,85.24,91.11,185.93,8.86,88.95,3.665004878,-1.443978887,1.426021113,1.746021113
